T_UPDATE;FLIGHT_ID;RUNWAY;TIME;GATE;SID;FLOW_CONTROL_STATE;CTOT
12-9-2021 09:35:11;21519544;24;12-9-2021 09:14:02;D51;KDD3S;CLEARED;null
12-9-2021 09:35:11;21519560;24;12-9-2021 09:15:31;D55;LOP3S;CLEARED;null
12-9-2021 09:35:11;21519500;22;12-9-2021 09:16:00;GD;null;CLEARED;null
12-9-2021 09:35:12;21519543;null;12-9-2021 09:18:35;null;null;CLEARED;null
12-9-2021 06:35:12;21519573;null;12-9-2021 09:20:00;null;null;CLEARED;null
12-9-2021 09:35:13;21519565;24;12-9-2021 09:21:48;B17;REN2S;CLEARED;null
12-9-2021 09:35:13;21519785;24;12-9-2021 09:22:00;HGR;null;CLEARED;null
12-9-2021 09:35:14;21519616;24;12-9-2021 09:23:13;D03;BER2S;CLEARED;null
12-9-2021 09:50:11;21519566;23;12-9-2021 09:28:00;I3;null;CLEARED;null
12-9-2021 09:35:15;21519551;21;12-9-2021 09:28:05;null;LNO6K;CLEARED;null
12-9-2021 09:35:15;21519529;24;12-9-2021 09:28:23;D47;REN2S;NOT_RESTRICTED;12-9-2021 09:22:00
12-9-2021 06:50:11;21519589;null;12-9-2021 09:30:00;null;null;CLEARED;null
12-9-2021 06:50:11;21519592;null;12-9-2021 09:30:00;null;null;CLEARED;null
12-9-2021 09:50:11;21519619;24;12-9-2021 09:30:16;E22;BER2S;CLEARED;null
12-9-2021 09:50:11;21519822;23;12-9-2021 09:31:54;C1;null;CLEARED;null
12-9-2021 09:50:12;21519575;24;12-9-2021 09:32:28;E04;ARN3S;CLEARED;null
12-9-2021 09:50:12;21519801;22;12-9-2021 09:34:00;GD;null;CLEARED;null
12-9-2021 09:50:12;21519557;24;12-9-2021 09:34:12;D24;ARN3S;CLEARED;null
12-9-2021 09:50:13;21519548;24;12-9-2021 09:35:57;E05;VAL3S;CLEARED;null
12-9-2021 09:50:12;21519962;24;12-9-2021 09:36:03;HGR;null;CLEARED;null
12-9-2021 09:50:13;21519568;24;12-9-2021 09:37:30;G07;AND2S;CLEARED;null
12-9-2021 09:50:13;21519596;26;12-9-2021 09:38:24;null;null;CLEARED;null
12-9-2021 09:50:14;21519646;24;12-9-2021 09:38:58;E07;BER2S;CLEARED;null
12-9-2021 09:50:14;21519618;26;12-9-2021 09:39:52;null;null;CLEARED;null
12-9-2021 07:50:13;21519744;null;12-9-2021 09:40:00;null;null;CLEARED;null
12-9-2021 09:50:14;21519558;24;12-9-2021 09:40:55;D28;ARN3S;CLEARED;null
12-9-2021 09:50:15;21519582;24;12-9-2021 09:42:29;D29;REN2S;CLEARED;null
12-9-2021 10:05:13;21519595;24;12-9-2021 09:44:00;L;null;CLEARED;null
12-9-2021 10:05:11;21519606;24;12-9-2021 09:44:09;B35;LOP3S;CLEARED;null
12-9-2021 09:50:15;21519849;23;12-9-2021 09:44:32;F;null;CLEARED;null
12-9-2021 09:35:13;21519788;23;12-9-2021 09:45:00;C1;null;CLEARED;null
12-9-2021 10:05:12;21519574;24;12-9-2021 09:45:25;D16;REN2S;CLEARED;null
12-9-2021 10:05:12;21520002;24;12-9-2021 09:46:10;X;null;CLEARED;null
12-9-2021 10:05:13;21519540;22;12-9-2021 09:47:00;GD;null;CLEARED;null
12-9-2021 10:05:12;21519584;24;12-9-2021 09:47:08;A74;ARN3S;CLEARED;null
12-9-2021 10:05:12;21519494;23;12-9-2021 09:47:31;F;null;CLEARED;null
12-9-2021 10:05:13;21519900;24;12-9-2021 09:48:51;L;null;CLEARED;null
12-9-2021 10:05:13;21519773;24;12-9-2021 09:49:10;A43;KDD3S;CLEARED;null
12-9-2021 10:05:13;21519920;24;12-9-2021 09:49:53;L;null;CLEARED;null
12-9-2021 10:05:13;21519593;24;12-9-2021 09:50:30;G09;REN2S;CLEARED;null
12-9-2021 10:05:14;21519733;23;12-9-2021 09:51:00;F;null;CLEARED;null
12-9-2021 10:05:14;21519623;21;12-9-2021 09:52:16;null;ATR3M;CLEARED;null
12-9-2021 10:05:14;21519603;24;12-9-2021 09:52:55;D53;REN2S;NOT_RESTRICTED;12-9-2021 09:52:00
12-9-2021 10:05:14;21519677;23;12-9-2021 09:53:15;H;null;CLEARED;null
12-9-2021 10:05:15;21519612;24;12-9-2021 09:54:07;H03;KDD3S;CLEARED;null
12-9-2021 10:05:15;21519620;24;12-9-2021 09:55:13;B36;LOP3S;CLEARED;null
12-9-2021 10:05:15;21519539;23;12-9-2021 09:56:18;I3;null;CLEARED;null
12-9-2021 10:05:16;21519608;18L;12-9-2021 09:56:40;D31;ARN4E;CLEARED;null
12-9-2021 10:05:16;21519622;24;12-9-2021 09:56:44;A54;VAL3S;CLEARED;null
12-9-2021 10:05:16;21519789;24;12-9-2021 09:57:47;A35;KDD3S;CLEARED;null
12-9-2021 10:05:16;21520017;23;12-9-2021 09:59:23;K;null;CLEARED;null
12-9-2021 10:20:11;21519523;24;12-9-2021 09:59:24;F06;BER2S;CLEARED;null
12-9-2021 10:20:11;21519607;18L;12-9-2021 09:59:56;D27;ARN4E;CLEARED;null
12-9-2021 07:20:12;21519657;null;12-9-2021 10:00:00;null;null;CLEARED;null
12-9-2021 08:20:10;21519799;null;12-9-2021 10:00:00;null;null;CLEARED;null
12-9-2021 09:35:11;21519939;null;12-9-2021 10:00:00;null;null;CLEARED;null
12-9-2021 10:20:11;21519645;24;12-9-2021 10:00:46;C2;WDY2B;CLEARED;null
12-9-2021 10:20:12;21519583;18L;12-9-2021 10:01:23;G04;REN2E;NOT_RESTRICTED;12-9-2021 09:52:00
12-9-2021 10:20:12;21519628;24;12-9-2021 10:01:36;E06;SPY4K;CLEARED;null
12-9-2021 10:20:12;21519642;21;12-9-2021 10:01:50;null;null;CLEARED;null
12-9-2021 10:50:12;21519505;null;12-9-2021 10:03:00;null;null;CLEARED;null
12-9-2021 10:20:13;21519611;24;12-9-2021 10:03:36;S82;LOP3S;CLEARED;null
12-9-2021 10:20:12;21519624;23;12-9-2021 10:03:54;F;null;CLEARED;null
12-9-2021 10:20:13;21519571;23;12-9-2021 10:04:41;A14;SNB3D;NOT_RESTRICTED;12-9-2021 10:02:00
12-9-2021 10:20:14;21519654;22;12-9-2021 10:06:03;GD;KDD2G;CLEARED;12-9-2021 10:38:00
12-9-2021 10:20:13;21519655;24;12-9-2021 10:06:26;A1;LUN2B;NOT_RESTRICTED;12-9-2021 10:11:00
12-9-2021 10:20:14;21519641;24;12-9-2021 10:06:30;B16;SPY4K;CLEARED;null
12-9-2021 10:20:14;21519863;21;12-9-2021 10:07:22;null;null;CLEARED;null
12-9-2021 10:20:14;21519964;23;12-9-2021 10:07:33;F;null;CLEARED;null
12-9-2021 10:20:14;21519602;18L;12-9-2021 10:07:48;B23;REN2E;NOT_RESTRICTED;12-9-2021 10:02:00
12-9-2021 10:20:15;21519643;18L;12-9-2021 10:09:12;A62;ARN4E;CLEARED;null
12-9-2021 10:20:12;21520055;null;12-9-2021 10:10:00;null;null;CLEARED;null
12-9-2021 10:20:15;21519897;18L;12-9-2021 10:11:04;B31;ARN4E;CLEARED;null
12-9-2021 10:35:11;21519633;24;12-9-2021 10:14:12;F05;VAL3S;CLEARED;null
12-9-2021 10:35:12;21519610;18L;12-9-2021 10:16:25;B15;REN2E;NOT_RESTRICTED;12-9-2021 10:10:00
12-9-2021 10:35:12;21519694;21;12-9-2021 10:17:31;B2;LNO2B;CLEARED;null
12-9-2021 10:35:12;21519656;24;12-9-2021 10:17:31;S92;ARN3S;CLEARED;null
12-9-2021 10:35:13;21519630;24;12-9-2021 10:19:05;E24;VAL3S;CLEARED;null
12-9-2021 10:35:12;21519594;23;12-9-2021 10:20:00;G5;null;CLEARED;null
12-9-2021 10:35:13;21519640;24;12-9-2021 10:21:24;G02;KDD3S;CLEARED;null
12-9-2021 10:35:14;21519682;24;12-9-2021 10:22:51;B20;SPY4K;CLEARED;null
12-9-2021 10:35:14;21519663;18L;12-9-2021 10:23:42;B28;REN2E;CLEARED;null
12-9-2021 10:35:15;21519678;24;12-9-2021 10:24:30;C11;KDD3S;NOT_RESTRICTED;12-9-2021 10:26:00
12-9-2021 10:35:14;21519923;21;12-9-2021 10:24:31;null;null;CLEARED;null
12-9-2021 10:35:15;21519669;21;12-9-2021 10:25:26;null;VEL4K;CLEARED;null
12-9-2021 10:35:15;21519666;24;12-9-2021 10:25:57;D04;VAL3S;CLEARED;null
12-9-2021 10:35:16;21520114;24;12-9-2021 10:27:07;null;null;CLEARED;null
12-9-2021 10:35:16;21519690;24;12-9-2021 10:28:33;B24;SPY4K;CLEARED;null
12-9-2021 10:50:11;21519653;24;12-9-2021 10:29:48;A61;BER2S;CLEARED;null
12-9-2021 10:50:11;21519875;24;12-9-2021 10:30:12;L;null;CLEARED;null
12-9-2021 10:50:12;21519680;24;12-9-2021 10:30:59;G79;SPY4K;CLEARED;null
12-9-2021 10:50:11;21520067;22;12-9-2021 10:31:00;HG0;null;CLEARED;null
12-9-2021 10:50:13;21519670;24;12-9-2021 10:33:30;G06;KDD3S;CLEARED;null
12-9-2021 10:50:13;21519632;24;12-9-2021 10:34:40;B27;REN2S;CLEARED;null
12-9-2021 10:50:13;21519847;23;12-9-2021 10:35:05;H;null;CLEARED;null
12-9-2021 10:50:14;21519689;24;12-9-2021 10:36:18;C08;REN2S;NOT_RESTRICTED;12-9-2021 10:37:00
12-9-2021 10:50:14;21519701;21;12-9-2021 10:36:37;null;WDY1S;CLEARED;12-9-2021 10:51:00
12-9-2021 10:50:14;21519949;23;12-9-2021 10:36:37;D H;null;CLEARED;null
12-9-2021 10:50:15;21519644;24;12-9-2021 10:37:47;D57;REN2S;CLEARED;null
12-9-2021 10:50:15;21519591;23;12-9-2021 10:38:51;D H;null;CLEARED;null
12-9-2021 10:50:15;21519703;24;12-9-2021 10:39:11;A31;REN2S;CLEARED;null
12-9-2021 10:50:16;21519704;24;12-9-2021 10:40:30;F03;BER2S;CLEARED;null
12-9-2021 10:50:16;21519966;23;12-9-2021 10:41:25;C1;null;CLEARED;null
12-9-2021 10:50:17;21519649;24;12-9-2021 10:42:37;D54;KDD3S;CLEARED;null
12-9-2021 10:50:17;21519693;21;12-9-2021 10:43:38;null;LNO6K;NOT_RESTRICTED;12-9-2021 10:41:00
12-9-2021 10:50:17;21519662;24;12-9-2021 10:43:49;E03;BER2S;CLEARED;null
12-9-2021 11:05:12;21519752;21;12-9-2021 10:45:01;null;null;CLEARED;null
12-9-2021 11:05:12;21519650;23;12-9-2021 10:45:34;F;null;CLEARED;null
12-9-2021 11:05:12;21519706;21;12-9-2021 10:47:03;null;LNO6K;NOT_RESTRICTED;12-9-2021 10:48:00
12-9-2021 11:05:12;21519542;24;12-9-2021 10:47:09;HGR;null;CLEARED;null
12-9-2021 11:05:12;21520060;23;12-9-2021 10:47:21;C1;null;CLEARED;null
12-9-2021 11:05:13;21519702;24;12-9-2021 10:47:43;C06;KDD3S;CLEARED;null
12-9-2021 11:05:13;21519713;36L;12-9-2021 10:48:18;A52;REN2V;CLEARED;null
12-9-2021 11:05:14;21519691;24;12-9-2021 10:49:46;B35;ARN3S;CLEARED;null
12-9-2021 11:05:13;21519726;21;12-9-2021 10:49:47;AZS;null;CLEARED;null
12-9-2021 11:05:13;21519963;23;12-9-2021 10:49:47;C1;null;CLEARED;null
12-9-2021 11:05:14;21519707;36L;12-9-2021 10:50:00;B17;REN2V;CLEARED;null
12-9-2021 11:05:14;21519786;23;12-9-2021 10:51:18;K;null;CLEARED;null
12-9-2021 11:05:14;21519621;23;12-9-2021 10:51:21;D F;null;CLEARED;null
12-9-2021 11:05:14;21519715;04;12-9-2021 10:52:00;GD;null;CLEARED;null
12-9-2021 11:05:14;21520139;04;12-9-2021 10:52:00;HG0;null;CLEARED;null
12-9-2021 11:05:14;21519967;23;12-9-2021 10:52:13;C1;null;CLEARED;null
12-9-2021 11:05:15;21519757;36L;12-9-2021 10:53:43;R74;REN2V;CLEARED;null
12-9-2021 11:05:15;21519711;23;12-9-2021 10:53:55;I3;null;CLEARED;null
12-9-2021 11:05:16;21519705;36L;12-9-2021 10:56:01;F04;BER5V;CLEARED;null
12-9-2021 11:05:17;21519714;36L;12-9-2021 10:58:13;B32;ARN2V;CLEARED;null
12-9-2021 11:20:11;21519728;36L;12-9-2021 10:59:27;F07;VOL3V;CLEARED;null
12-9-2021 08:20:09;21519791;null;12-9-2021 11:00:00;null;null;CLEARED;null
12-9-2021 09:05:13;21519891;null;12-9-2021 11:00:00;null;null;CLEARED;null
12-9-2021 09:35:13;21519951;null;12-9-2021 11:00:00;null;null;CLEARED;null
12-9-2021 11:20:12;21519679;36L;12-9-2021 11:01:48;C10;REN2V;CLEARED;null
12-9-2021 11:20:12;21519794;24;12-9-2021 11:02:00;L;null;CLEARED;null
12-9-2021 11:20:12;21520156;24;12-9-2021 11:02:00;HGR;null;CLEARED;null
12-9-2021 11:20:13;21519739;21;12-9-2021 11:03:34;null;LNO6K;CLEARED;null
12-9-2021 11:20:13;21519696;36L;12-9-2021 11:03:34;H02;REN2V;CLEARED;null
12-9-2021 11:20:14;21519652;36L;12-9-2021 11:06:32;D49;KDD2V;CLEARED;null
12-9-2021 11:20:15;21519755;21;12-9-2021 11:08:17;null;WDY1S;CLEARED;12-9-2021 11:23:00
12-9-2021 11:20:15;21519725;36L;12-9-2021 11:08:36;F09;VOL3V;CLEARED;null
12-9-2021 11:20:16;21519712;36L;12-9-2021 11:10:35;G03;REN2V;CLEARED;null
12-9-2021 11:20:17;21519759;36L;12-9-2021 11:12:38;G08;REN2V;CLEARED;null
12-9-2021 11:20:17;21519775;36L;12-9-2021 11:13:33;C15;KDD2V;CLEARED;null
12-9-2021 08:35:14;21519850;null;12-9-2021 11:15:00;null;null;CLEARED;null
12-9-2021 11:35:13;21520186;null;12-9-2021 11:15:00;null;null;CLEARED;null
12-9-2021 11:35:11;21519765;36L;12-9-2021 11:15:14;D43;VOL3V;CLEARED;null
12-9-2021 11:35:12;21519776;36L;12-9-2021 11:16:46;D03;BER5V;CLEARED;null
12-9-2021 11:35:12;21519777;36L;12-9-2021 11:18:19;E05;VOL3V;CLEARED;null
12-9-2021 11:35:12;21519818;24;12-9-2021 11:18:27;D1;WDY2B;CLEARED;null
12-9-2021 11:35:14;21519803;36L;12-9-2021 11:20:30;C07;REN2V;CLEARED;null
12-9-2021 11:35:14;21519797;36L;12-9-2021 11:22:25;H07;VOL3V;CLEARED;null
12-9-2021 11:35:15;21519796;04;12-9-2021 11:22:57;GD;LOP2F;NOT_RESTRICTED;12-9-2021 11:15:00
12-9-2021 11:35:15;21519763;36L;12-9-2021 11:23:27;A46;BER5V;CLEARED;null
12-9-2021 11:35:15;21520110;24;12-9-2021 11:24:05;HGR;null;CLEARED;null
12-9-2021 11:35:15;21519805;36L;12-9-2021 11:24:36;H01;LOP4V;NOT_RESTRICTED;12-9-2021 11:24:00
12-9-2021 11:35:16;21519778;36L;12-9-2021 11:25:28;D12;KDD2V;CLEARED;null
12-9-2021 11:35:15;21519947;23;12-9-2021 11:26:04;C1;null;CLEARED;null
12-9-2021 11:35:11;21519953;23;12-9-2021 11:27:00;G5;null;CLEARED;null
12-9-2021 11:35:16;21519829;21;12-9-2021 11:27:08;null;WDY1S;CLEARED;null
12-9-2021 11:35:17;21519807;36L;12-9-2021 11:27:52;D18;SPY4V;CLEARED;null
12-9-2021 11:35:17;21519579;24;12-9-2021 11:28:33;HGR;null;CLEARED;null
12-9-2021 11:50:11;21519814;36L;12-9-2021 11:29:50;B16;ARN2V;CLEARED;null
12-9-2021 08:50:12;21519853;null;12-9-2021 11:30:00;null;null;CLEARED;null
12-9-2021 08:50:12;21519854;null;12-9-2021 11:30:00;null;null;CLEARED;null
12-9-2021 09:05:12;21519886;null;12-9-2021 11:30:00;null;null;CLEARED;null
12-9-2021 11:50:11;21520058;23;12-9-2021 11:31:23;D F;null;CLEARED;null
12-9-2021 11:50:11;21519498;23;12-9-2021 11:32:25;C1;null;CLEARED;null
12-9-2021 11:50:13;21519817;36L;12-9-2021 11:33:36;G04;ARN2V;CLEARED;null
12-9-2021 11:50:14;21520130;null;12-9-2021 11:35:00;null;null;CLEARED;null
12-9-2021 11:50:13;21519813;36L;12-9-2021 11:35:24;F08;REN2V;NOT_RESTRICTED;12-9-2021 11:33:00
12-9-2021 11:50:13;21520011;24;12-9-2021 11:36:23;L;null;CLEARED;null
12-9-2021 11:50:14;21519792;36L;12-9-2021 11:37:20;E08;REN2V;CLEARED;null
12-9-2021 11:50:14;21519852;21;12-9-2021 11:37:54;null;VEL4K;CLEARED;12-9-2021 11:58:00
12-9-2021 11:50:15;21519819;36L;12-9-2021 11:39:45;D52;REN2V;CLEARED;null
12-9-2021 12:05:11;21520167;24;12-9-2021 11:40:00;HGR;null;CLEARED;null
12-9-2021 10:35:11;21519754;null;12-9-2021 11:40:00;null;null;CLEARED;null
12-9-2021 11:50:15;21520018;23;12-9-2021 11:40:51;H;GRN1M;CLEARED;null
12-9-2021 11:50:16;21519779;36L;12-9-2021 11:41:45;G07;REN2V;NOT_RESTRICTED;12-9-2021 11:34:00
12-9-2021 11:50:16;21520161;23;12-9-2021 11:42:29;null;null;CLEARED;null
12-9-2021 11:50:16;21520212;23;12-9-2021 11:43:08;C1;null;CLEARED;null
12-9-2021 11:50:17;21519790;36L;12-9-2021 11:43:32;E04;ARN2V;CLEARED;null
12-9-2021 11:50:16;21520160;24;12-9-2021 11:43:42;L;null;CLEARED;null
12-9-2021 12:05:10;21520253;23;12-9-2021 11:44:33;null;TLU3D;CLEARED;null
12-9-2021 12:05:11;21519806;36L;12-9-2021 11:44:35;A42;VOL3V;CLEARED;null
12-9-2021 12:05:11;21519887;36L;12-9-2021 11:45:31;C16;KDD2V;CLEARED;null
12-9-2021 12:05:12;21519828;36L;12-9-2021 11:47:00;A32;VOL3V;CLEARED;null
12-9-2021 12:05:15;21520230;null;12-9-2021 11:47:00;null;null;CLEARED;null
12-9-2021 12:05:12;21520196;04;12-9-2021 11:47:53;GD;REN2F;CLEARED;null
12-9-2021 12:05:12;21519864;36L;12-9-2021 11:48:10;A53;SPY4V;CLEARED;null
12-9-2021 12:05:15;21520185;null;12-9-2021 11:49:00;null;null;CLEARED;null
12-9-2021 11:50:16;21519439;null;12-9-2021 11:50:00;null;null;CLEARED;null
12-9-2021 11:50:15;21519442;null;12-9-2021 11:50:00;null;null;CLEARED;null
12-9-2021 12:05:14;21519812;36L;12-9-2021 11:50:56;G09;REN2V;CLEARED;null
12-9-2021 12:05:13;21520286;24;12-9-2021 11:51:05;X;null;CLEARED;null
12-9-2021 12:05:14;21519738;36L;12-9-2021 11:51:46;D05;KDD2V;CLEARED;null
12-9-2021 12:05:15;21520289;null;12-9-2021 11:52:00;null;null;CLEARED;null
12-9-2021 12:05:14;21519811;36L;12-9-2021 11:52:49;D51;REN2V;CLEARED;null
12-9-2021 12:05:15;21519830;36L;12-9-2021 11:53:58;D55;KDD2V;CLEARED;null
12-9-2021 12:05:14;21519914;23;12-9-2021 11:54:11;I3;null;CLEARED;null
12-9-2021 12:05:15;21519846;24;12-9-2021 11:54:56;JA;WDY2B;CLEARED;null
12-9-2021 12:05:15;21519865;36L;12-9-2021 11:55:10;D23;REN2V;CLEARED;null
12-9-2021 12:05:15;21519880;23;12-9-2021 11:56:12;J;NOV2D;CLEARED;null
12-9-2021 12:05:16;21519844;36L;12-9-2021 11:56:34;E17;BER5V;CLEARED;null
12-9-2021 12:05:17;21520199;36L;12-9-2021 11:58:04;S77;SPY4V;CLEARED;null
12-9-2021 12:05:16;21519895;21;12-9-2021 11:58:33;AZS;null;CLEARED;null
12-9-2021 12:50:18;21519881;null;12-9-2021 11:58:34;null;null;CLEARED;null
12-9-2021 12:20:10;21520138;25;12-9-2021 11:59:51;null;null;CLEARED;null
12-9-2021 11:20:13;21519538;36L;12-9-2021 12:00:00;D02;ARN2V;CLEARED;null
12-9-2021 09:20:10;21519912;null;12-9-2021 12:00:00;null;null;CLEARED;null
12-9-2021 09:20:10;21519916;null;12-9-2021 12:00:00;null;null;CLEARED;null
12-9-2021 10:50:14;21520135;null;12-9-2021 12:00:00;null;null;CLEARED;null
12-9-2021 10:50:14;21520137;null;12-9-2021 12:00:00;null;null;CLEARED;null
12-9-2021 11:20:15;21520191;null;12-9-2021 12:00:00;null;null;CLEARED;null
12-9-2021 11:35:14;21520228;null;12-9-2021 12:00:00;null;null;CLEARED;null
12-9-2021 12:20:11;21520068;24;12-9-2021 12:00:30;L F;null;CLEARED;null
12-9-2021 12:20:11;21519907;24;12-9-2021 12:00:34;HGR;null;CLEARED;null
12-9-2021 12:20:11;21519901;36L;12-9-2021 12:01:07;C09;KDD2V;CLEARED;null
12-9-2021 12:35:15;21519909;null;12-9-2021 12:04:00;null;null;CLEARED;null
12-9-2021 12:05:14;21520292;null;12-9-2021 12:04:00;null;null;CLEARED;null
12-9-2021 12:20:13;21519892;36L;12-9-2021 12:04:26;D07;REN2V;NOT_RESTRICTED;12-9-2021 12:10:00
12-9-2021 12:20:13;21519919;24;12-9-2021 12:04:45;D49;KDD3S;CLEARED;null
12-9-2021 09:35:13;21519950;null;12-9-2021 12:05:00;null;null;CLEARED;null
12-9-2021 12:20:13;21519884;23;12-9-2021 12:07:00;F;null;CLEARED;null
12-9-2021 12:20:14;21519902;36L;12-9-2021 12:07:06;C18;LOP4V;CLEARED;null
12-9-2021 12:20:14;21520064;24;12-9-2021 12:09:19;G;AND2B;CLEARED;null
12-9-2021 12:20:15;21519873;36L;12-9-2021 12:09:45;H03;REN2V;CLEARED;null
12-9-2021 12:20:15;21519927;24;12-9-2021 12:10:10;B23;KDD3S;CLEARED;null
12-9-2021 12:20:15;21520226;23;12-9-2021 12:11:49;H;null;CLEARED;null
12-9-2021 12:20:15;21519444;24;12-9-2021 12:12:33;HGR;null;CLEARED;null
12-9-2021 12:20:16;21519930;24;12-9-2021 12:13:32;D04;BER2S;CLEARED;null
12-9-2021 08:20:10;21519651;24;12-9-2021 12:14:00;GD;REN2S;NOT_RESTRICTED;12-9-2021 12:14:00
12-9-2021 12:35:11;21519921;36L;12-9-2021 12:14:05;C05;SPY4V;CLEARED;null
12-9-2021 12:35:11;21520200;23;12-9-2021 12:16:14;I3;null;CLEARED;null
12-9-2021 12:35:12;21519946;24;12-9-2021 12:16:46;C10;KDD3S;CLEARED;null
12-9-2021 12:35:12;21519911;24;12-9-2021 12:17:11;JA;ARN3B;CLEARED;null
12-9-2021 12:35:13;21519913;36L;12-9-2021 12:18:59;R77;REN2V;CLEARED;null
12-9-2021 09:50:14;21519998;null;12-9-2021 12:20:00;null;null;CLEARED;null
12-9-2021 12:35:14;21519903;24;12-9-2021 12:20:11;C08;KDD3S;NOT_RESTRICTED;12-9-2021 12:12:00
12-9-2021 12:35:14;21519924;36L;12-9-2021 12:21:00;H02;REN2V;CLEARED;null
12-9-2021 12:35:14;21519882;24;12-9-2021 12:22:34;B36;KDD3S;CLEARED;null
12-9-2021 12:35:15;21520021;24;12-9-2021 12:24:08;A34;KDD3S;NOT_RESTRICTED;12-9-2021 12:25:00
12-9-2021 13:50:11;21520350;null;12-9-2021 12:25:00;null;null;CLEARED;null
12-9-2021 12:35:16;21520030;24;12-9-2021 12:25:54;A46;KDD3S;CLEARED;null
12-9-2021 12:35:16;21520104;23;12-9-2021 12:26:00;F;null;CLEARED;null
12-9-2021 12:35:17;21520288;null;12-9-2021 12:26:00;null;null;CLEARED;null
12-9-2021 12:35:16;21520347;23;12-9-2021 12:27:29;null;null;CLEARED;null
12-9-2021 12:35:16;21519908;04;12-9-2021 12:28:00;GD;null;CLEARED;null
